"HEROP_ID","FIPS","SocEcAdvIn","LimMobInd","UrbCoreInd","MicaInd"
"140US06019002501","06019002501",-8.11,1.8,-1.3,-0.49
"140US06019003202","06019003202",-5.84,0.77,-2.05,1.7
"140US06053010701","06053010701",3.27,1.03,0.32,-0.08
"140US06053013500","06053013500",-1.91,-0.4,0.08,-1.51
"140US06013346102","06013346102",4.04,1.65,0.89,0.31
"140US06013352202","06013352202",2.49,0.15,0.56,-0.67
"140US06073014804","06073014804",0.53,-1.75,0.78,-0.62
"140US06073015404","06073015404",-2.39,-0.05,0.11,-0.36
"140US06073016301","06073016301",-2.96,0.15,-0.15,0.2
"140US06099000402","06099000402",0.5,1.2,-0.46,0.29
"140US06099000909","06099000909",-1.59,-0.64,-0.9,0.17
"140US06053014201","06053014201",-2.04,1.32,0.01,-1
"140US06055200301","06055200301",-2.22,1.49,0.22,-0.6
"140US06055201007","06055201007",-0.09,1.48,-0.68,0.18
"140US06057000600","06057000600",-0.43,-2.28,0.29,-0.15
"140US06037534101","06037534101",-7.79,3.91,0.26,-3.93
"140US06037534405","06037534405",-7.11,3.52,0.4,-3.14
"140US06067005204","06067005204",1.52,-0.43,0.38,-0.68
"140US06079010404","06079010404",1.76,-0.42,0.95,-2.39
"140US06079010902","06079010902",-0.48,-0.87,1.56,1.71
"140US06079012200","06079012200",-1.94,0.37,-0.04,-1.97
"140US06067007802","06067007802",0.62,-1.57,-0.04,-0.09
"140US06067008127","06067008127",-0.74,0.73,-1.79,0.93
"140US06081608013","06081608013",1.3,1.83,2.04,0.69
"140US06083002211","06083002211",0.19,-0.09,0.45,-1.16
"140US06059011602","06059011602",-3.9,2.29,0.69,-2.36
"140US06059011715","06059011715",1.48,-0.3,0.83,-0.81
"140US06073018614","06073018614",-0.63,-0.51,0.59,-0.08
"140US06097150611","06097150611",-0.7,0.95,-0.05,0.28
"140US06081613000","06081613000",3.59,1.45,1.94,0.67
"140US06083001102","06083001102",-6.4,3.83,0.97,-3.24
"140US06083002304","06083002304",-8.14,5.36,0.46,-5.06
"140US06037433802","06037433802",-1.24,0.82,0.13,-3.17
"140US06037460301","06037460301",1.57,0.76,0,-0.43
"140US06037405201","06037405201",-4.48,1.88,-0.25,-1.79
"140US06037405701","06037405701",-0.79,1.11,0.04,-1.28
"140US06037406902","06037406902",-2.6,0.99,0.36,-2.27
"140US06037531504","06037531504",-7.23,2.72,0.46,-2.66
"140US06037433403","06037433403",-7.32,2.82,1.43,-2.88
"140US06085502702","06085502702",1.45,0.58,0.74,-0.12
"140US06085503213","06085503213",-3.36,2,0.63,-2.88
"140US06085503324","06085503324",0.38,1.57,0.45,-0.88
"140US06085503511","06085503511",-2.23,2.23,0.16,-1.63
"140US06085503804","06085503804",-1.52,2,1.14,-1.94
"140US06085504410","06085504410",-1.84,2.1,1.47,-1.48
"140US06037481605","06037481605",-2.31,1.5,1.7,-2.78
"140US06037481902","06037481902",-0.57,1.41,1.13,-1.09
"140US06037482201","06037482201",-2.99,1.48,2.13,-2.98
"140US06037482800","06037482800",-1.5,1.34,0.7,-1.51
"140US06037500700","06037500700",-1.28,1.03,-0.18,-1.88
"140US06037502301","06037502301",-3.14,2.04,-0.48,-2.63
"140US06037503000","06037503000",-5.12,2.8,-0.56,-2.56
"140US06037503402","06037503402",1.16,0.79,-0.04,-0.2
"140US06037530202","06037530202",-0.85,0.43,0.8,-2.1
"140US06095252904","06095252904",1.5,0.67,0.07,-0.18
"140US06095253404","06095253404",-1.01,2.24,-1.04,0.66
"140US06019005512","06019005512",1.3,1.09,-0.98,0.51
"140US06019005804","06019005804",-2.78,0.83,-1.72,-0.22
"140US06037403722","06037403722",-2.49,1.81,-0.42,0.47
"140US06037404402","06037404402",-2.35,3.23,0.13,-2.2
"140US06037602103","06037602103",-4.25,2.17,-0.01,-0.63
"140US06037602301","06037602301",-1.07,1.84,0,-0.44
"140US06037602507","06037602507",-4.22,1.77,-0.1,-0.04
"140US06037603005","06037603005",-3.82,2.47,-0.47,-0.23
"140US06037603702","06037603702",-0.67,0.81,0.26,-1.51
"140US06037532400","06037532400",-4.15,2.07,0.82,-1.56
"140US06037533202","06037533202",-6.95,3.18,1.19,-4.29
"140US06065030104","06065030104",-3.64,1.52,-0.98,0.12
"140US06065030603","06065030603",2.4,-0.16,0.26,-0.84
"140US06013314103","06013314103",-4.38,1.22,-1.22,0.69
"140US06037542104","06037542104",-5.62,2.68,0.14,-3.66
"140US06037542602","06037542602",-6.17,2.66,0.4,-2.29
"140US06037900806","06037900806",-3.84,-3.29,0.89,-0.79
"140US06037901011","06037901011",0.12,0.3,0.23,0.84
"140US06037211121","06037211121",-2.53,0.92,1.81,-0.82
"140US06037910101","06037910101",-4.81,2.72,-0.88,-0.84
"140US06083980000","06083980000",NA,NA,NA,NA
"140US06095253203","06095253203",0,0.21,-0.38,0.35
"140US06085507402","06085507402",2.67,1.21,0.67,0.36
"140US06085508301","06085508301",3.14,1.04,0.63,-0.32
"140US06019006802","06019006802",-5.02,1.7,0.13,-1.12
"140US06107001703","06107001703",0.18,0.98,-0.73,0.45
"140US06065042004","06065042004",1.41,0.6,-0.57,-0.7
"140US06065042505","06065042505",-7.42,2.69,-1.26,-1.04
"140US06073020404","06073020404",0.45,0.79,0.82,0.05
"140US06085505007","06085505007",-0.39,1.67,0.31,-1.12
"140US06037460502","06037460502",2.6,2.25,0.57,0.17
"140US06037702803","06037702803",-0.24,0.94,0.87,-0.61
"140US06073017303","06073017303",2.34,1.61,1.43,-0.02
"140US06073018519","06073018519",-2.95,1.97,-0.52,-0.84
"140US06071007903","06071007903",1.17,1.14,-0.88,-0.36
"140US06085506603","06085506603",1.15,0.87,-0.08,-0.1
"140US06085507302","06085507302",3.04,1.22,1.45,0.34
"140US06085507805","06085507805",0.61,1.65,1.14,0.69
"140US06037311600","06037311600",0.88,0.41,2.18,0.86
"140US06037401603","06037401603",1.44,-2.13,1.12,-1.26
"140US06045010500","06045010500",-1.09,-0.97,0.21,-1.09
"140US06085505203","06085505203",0.32,1,1.8,1.1
"140US06085505304","06085505304",1.55,0.7,0.51,-1.22
"140US06085506503","06085506503",0.06,0.52,1.34,-0.33
"140US06085506802","06085506802",2.01,0.99,0.04,0.18
"140US06059021813","06059021813",1.63,2.53,0.78,1.31
"140US06059021817","06059021817",1.34,0.96,0.04,0.22
"140US06059021824","06059021824",3.15,1.79,0.11,0.48
"140US06059021828","06059021828",2.32,1.92,-0.24,0.69
"140US06107003602","06107003602",-2.68,1.21,-0.82,-0.75
"140US06073012501","06073012501",-4.48,0.25,0.85,-2.01
"140US06059042201","06059042201",1.29,-0.77,1.67,-0.44
"140US06059042319","06059042319",2.95,1.52,0.92,-0.3
"140US06059042331","06059042331",1.76,1.41,1.61,0.94
"140US06059011503","06059011503",1.38,-0.21,-0.26,-0.35
"140US06037134424","06037134424",3.54,1.03,0.64,0.06
"140US06037135203","06037135203",1.98,0.57,-0.33,-0.15
"140US06037236203","06037236203",-4.61,-0.64,3.93,1.4
"140US06037239320","06037239320",-7.8,3.24,0.06,-2.78
"140US06037241002","06037241002",-6.55,2.22,-0.5,-1.97
"140US06037262501","06037262501",3.61,1.44,0.97,1.13
"140US06037264302","06037264302",2.81,0.02,2.5,-0.07
"140US06037267501","06037267501",-2.51,2.31,1.93,-1.67
"140US06037269906","06037269906",-0.26,0.33,3.63,1.15
"140US06037271100","06037271100",1.01,1.21,1.56,-0.11
"140US06037272302","06037272302",-1.19,0.87,2.08,-0.5
"140US06037275101","06037275101",0.15,0.94,0.86,-0.47
"140US06059074702","06059074702",-7.92,4.69,0.31,-4.06
"140US06059075301","06059075301",-2.96,2.86,-0.3,-1.52
"140US06059086305","06059086305",0.17,0.67,-0.35,-1.22
"140US06059086702","06059086702",-4.46,2.74,0.35,-1.71
"140US06059087505","06059087505",-3.57,2.07,0,-0.45
"140US06059087902","06059087902",-5.11,2.64,0.03,-2.8
"140US06059088401","06059088401",-1.14,1.84,-0.39,-1.59
"140US06059088502","06059088502",-2.56,1.54,1.12,-1.8
"140US06059088801","06059088801",-3.17,1.92,1.25,-1.75
"140US06059099202","06059099202",-3.32,2.55,0.28,-2.79
"140US06059099225","06059099225",1.7,0.42,0.85,-1.02
"140US06059099249","06059099249",-7.12,4.72,1.15,-3.18
"140US06037137402","06037137402",0.87,0.27,0.24,0.22
"140US06039000104","06039000104",1.54,-2.06,0.13,-1.04
"140US06037291110","06037291110",-3.79,0.92,0.49,1.05
"140US06073016810","06073016810",1.25,-0.06,-1,0.33
"140US06073017019","06073017019",3.18,-1.96,1.02,-1.69
"140US06081602000","06081602000",0.55,1.13,0.77,-1.03
"140US06081602500","06081602500",1.42,0.57,0.74,-0.93
"140US06081603000","06081603000",1.06,0.82,0.87,0.69
"140US06081604200","06081604200",-3.33,3.04,-0.42,-1.82
"140US06081605500","06081605500",1.65,0.76,2.02,0.69
"140US06081606800","06081606800",2.46,0.75,0.88,-0.19
"140US06081608700","06081608700",2.61,1.43,1.14,0.24
"140US06081609601","06081609601",2.38,0.98,1.83,-0.1
"140US06019005801","06019005801",-0.83,-0.67,-0.03,0.15
"140US06037302503","06037302503",-3.41,0.45,1.7,-2.53
"140US06037310501","06037310501",-2.29,1.88,0.98,-0.93
"140US06037311400","06037311400",1.48,-0.14,0.98,-0.24
"140US06037400206","06037400206",2.65,0.73,0.13,-0.33
"140US06037400403","06037400403",1.48,0.72,0.6,-0.12
"140US06037400603","06037400603",0.17,1.63,0.64,0.16
"140US06037401312","06037401312",0.95,-0.45,0.61,-0.91
"140US06081610304","06081610304",2.34,1.18,1.21,0.22
"140US06037185202","06037185202",-2.63,1.38,1.15,-0.8
"140US06059052426","06059052426",1.72,2.06,1.04,1.27
"140US06059062604","06059062604",2.15,2.12,1.93,1.02
"140US06037103400","06037103400",0.46,0.06,0.81,-0.06
"140US06037106010","06037106010",-1.04,0.45,0.11,-0.39
"140US06037106407","06037106407",-4.63,1.27,-0.3,-1.48
"140US06037106649","06037106649",-0.91,0.72,-0.35,-0.91
"140US06037111204","06037111204",2.21,0.4,0,-0.34
"140US06037113421","06037113421",-4.12,2.4,0.67,-0.17
"140US06037117408","06037117408",-8.21,2.95,0.53,-1.59
"140US06073017601","06073017601",2.78,-1.33,1.31,-1.15
"140US06073018100","06073018100",0.26,0.04,0.44,0.5
"140US06073018507","06073018507",-0.69,1.14,-0.27,-0.11
"140US06073018512","06073018512",0.74,-3.45,1.49,-3.93
"140US06073018801","06073018801",1.82,-1.11,0.3,-0.76
"140US06037530901","06037530901",-5.1,3.59,0.02,-3.18
"140US06037532101","06037532101",-5.99,1.89,0.81,-1.73
"140US06037532700","06037532700",-7.4,3.44,1.17,-3.85
"140US06037533603","06037533603",-6.44,2.71,-0.06,-2.29
"140US06037533902","06037533902",-6.3,3.32,1.39,-2.87
"140US06037402405","06037402405",-4.07,1.5,-0.67,-1.97
"140US06037402902","06037402902",-5.68,2.34,0.7,-1.35
"140US06037403317","06037403317",1.1,0.94,0.75,-0.22
"140US06037404803","06037404803",-3.47,1.53,0.12,-3.19
"140US06039000506","06039000506",-2.68,2.65,-0.75,-1.95
"140US06041102203","06041102203",-0.3,1.11,1.33,-0.53
"140US06037212204","06037212204",-9.94,4.13,2.94,-4.68
"140US06037212620","06037212620",-6.37,2.45,2.34,-3.42
"140US06037214902","06037214902",1.11,-0.42,4.17,0.85
"140US06037217002","06037217002",0.03,-0.21,3.12,0.45
"140US06037219902","06037219902",-3.8,1.85,0.24,-2.54
"140US06037221500","06037221500",-6.18,0.11,1.59,-1.11
"140US06073019106","06073019106",0.19,0.62,0.23,-0.35
"140US06073019804","06073019804",2.26,0.66,-0.38,0.42
"140US06099002005","06099002005",-2.34,0.44,-0.66,-0.64
"140US06099002302","06099002302",-6.08,1.15,-0.15,-2.1
"140US06099002701","06099002701",-0.78,0.22,-0.43,-1.29
"140US06101050301","06101050301",-0.17,-0.34,-0.14,0.36
"140US06059099417","06059099417",1.81,-0.04,1.15,-0.09
"140US06037119340","06037119340",-9.87,4.3,0.03,-3.35
"140US06037119700","06037119700",-1.75,1.58,0.26,-2.22
"140US06037120106","06037120106",-8.8,3.63,0.76,-2.79
"140US06037222500","06037222500",-6.76,2.38,0.71,-2.11
"140US06037226410","06037226410",-9.65,3.78,2.12,-4
"140US06037227020","06037227020",-9.29,4.79,0.31,-4.14
"140US06037228800","06037228800",-8.66,3.45,0.71,-2.3
"140US06037232400","06037232400",-4.88,1.42,0.13,-2.03
"140US06073020017","06073020017",-1.67,0.29,1.48,0.09
"140US06073020027","06073020027",1.57,1.34,-0.43,0.28
"140US06075020200","06075020200",-0.26,-1.22,3.09,0.21
"140US06075022802","06075022802",-1.46,-0.62,3.01,-0.99
"140US06075025200","06075025200",1.01,1.26,1.81,0.48
"140US06075026403","06075026403",-3.22,1.25,2.57,-3.32
"140US06067008209","06067008209",2.69,-0.29,1.18,-0.05
"140US06059099602","06059099602",0.65,0.48,0.18,-0.16
"140US06059110010","06059110010",1.62,0.34,-0.29,-0.35
"140US06059110110","06059110110",-1.22,1.83,0.5,-1.06
"140US06059110607","06059110607",-0.89,2.41,0.93,-1.64
"140US06081600401","06081600401",1.02,1.45,1.49,-1.33
"140US06037293306","06037293306",0.02,0.89,0.46,-0.22
"140US06019007300","06019007300",-4.31,1.66,-0.4,-1.89
"140US06059021912","06059021912",2.67,1.27,0.26,0.06
"140US06059032022","06059032022",-1.46,1.63,0.37,-0.76
"140US06059032038","06059032038",2.97,2.18,-0.24,0.82
"140US06037123206","06037123206",-5.44,1.9,2.26,-2.17
"140US06037123700","06037123700",-0.77,0.3,0.96,-0.62
"140US06037125320","06037125320",-2.3,-0.59,3.84,0.12
"140US06037128601","06037128601",-3.55,0.84,0.55,0.11
"140US06037296401","06037296401",0.94,-0.39,0.67,-1.36
"140US06037300600","06037300600",-0.11,0.98,0.72,-0.46
"140US06037301300","06037301300",2.55,1.34,0.75,-0.64
"140US06037406102","06037406102",-1.47,0.66,-0.19,0.92
"140US06037406901","06037406901",-3.2,1.86,-0.5,-0.43
"140US06037408141","06037408141",-3.71,2.88,-0.4,-3.39
"140US06037408212","06037408212",-1.11,1.36,0.36,-1.41
"140US06037408402","06037408402",0.65,0.92,0.01,-1.35
"140US06037408627","06037408627",0.8,0.81,1.22,-1.94
"140US06037430003","06037430003",2.23,0.41,0.43,-0.39
"140US06037431200","06037431200",-3.39,1.98,-0.17,-2.75
"140US06037432101","06037432101",-0.27,1.53,0.57,-1.62
"140US06037433901","06037433901",-6.63,3.11,1.25,-2.87
"140US06059099905","06059099905",-1.62,0.65,0.99,-0.38
"140US06059110008","06059110008",2.48,0.85,0.1,-0.23
"140US06073017048","06073017048",-0.46,2.18,0.58,0.04
"140US06073017109","06073017109",1.46,1.56,-0.73,1.81
"140US06059110117","06059110117",0.4,1.71,0.8,-0.32
"140US06093000702","06093000702",-1.89,-2.91,-0.84,0.65
"140US06095252103","06095252103",-0.05,0.31,0.27,0.72
"140US06037276604","06037276604",1.64,0.19,2.45,0.28
"140US06037293302","06037293302",-1.54,1.77,0.3,-0.59
"140US06037294421","06037294421",-5.26,2.79,1.23,-2.47
"140US06073013311","06073013311",0.58,2.68,-0.59,0.89
"140US06073013605","06073013605",2.21,0.91,0.25,0.25
"140US06075030800","06075030800",3.01,0.76,1.56,-0.34
"140US06075035400","06075035400",-0.12,0.65,1.7,-1.39
"140US06077000801","06077000801",-4.78,1.79,-1.06,-1.19
"140US06077002201","06077002201",-6.66,0.61,-0.54,-0.63
"140US06077002701","06077002701",-5.04,1.31,-1.11,-1.82
"140US06077003109","06077003109",-0.72,-0.62,-0.52,-0.08
"140US06001435104","06001435104",-2.11,1.04,0.55,0.67
"140US06001436602","06001436602",-3.22,2.23,0.77,-0.24
"140US06037219800","06037219800",-5.42,1.72,0.14,-1.52
"140US06037221220","06037221220",-8.36,4.2,2.58,-5.49
"140US06041125000","06041125000",2.05,0.81,1.65,0.74
"140US06067008908","06067008908",-1.24,-0.29,0.69,-0.67
"140US06059001103","06059001103",-3,1.79,0.47,-0.45
"140US06059001708","06059001708",2.12,0.35,0.36,-1.42
"140US06059011402","06059011402",1.82,0.57,-0.34,0.09
"140US06059011712","06059011712",-0.75,1.81,1.12,-1.1
"140US06037131300","06037131300",-1.99,1.3,0.68,-2.16
"140US06037134302","06037134302",0.91,0.84,0.04,-0.64
"140US06073012900","06073012900",-0.35,0.8,-0.53,0.02
"140US06073013203","06073013203",-7.09,1.74,0.65,-1.28
"140US06073013301","06073013301",-0.92,0.62,-0.59,-0.6
"140US06059062648","06059062648",3.73,-5.64,2.92,-3.65
"140US06095252310","06095252310",2.4,-0.35,0.74,-0.59
"140US06073014700","06073014700",0.3,0.39,0.12,0.43
"140US06073015403","06073015403",2.33,-0.44,-0.27,-0.79
"140US06073016502","06073016502",-1.77,-0.06,-0.25,0.19
"140US06073016613","06073016613",1.37,0.43,-0.65,-0.02
"140US06001444602","06001444602",0.67,1.62,1.41,-0.15
"140US06001450601","06001450601",2.84,1.07,1.77,0.08
"140US06001450742","06001450742",2.38,0.95,0.78,0.31
"140US06017030808","06017030808",2.02,1.05,-0.38,0.6
"140US06063000501","06063000501",0.74,-2.14,0.25,-0.11
"140US06065030602","06065030602",3.1,-0.2,0.84,-0.8
"140US06065040201","06065040201",-2.85,1.89,-0.61,-1.55
"140US06065040616","06065040616",-0.3,1.97,-0.72,0.54
"140US06065041101","06065041101",-7.87,3.23,-0.34,-1.18
"140US06059062800","06059062800",2.78,-0.8,2.53,-0.06
"140US06059063301","06059063301",0.87,1.03,0.83,0.98
"140US06059063907","06059063907",1.24,0.74,2.16,1.01
"140US06059062637","06059062637",1.15,1.5,1.88,0.7
"140US06037600704","06037600704",-0.34,0.77,-0.1,0.5
"140US06037601802","06037601802",-7.17,3.97,0.69,-2.59
"140US06041108200","06041108200",1.59,-1,0.93,-0.51
"140US06041115000","06041115000",3.16,1.26,0.52,0.18
"140US06095252317","06095252317",0.92,1.74,-0.45,0.44
"140US06095252802","06095252802",1.13,1.15,0.95,1.84
"140US06097150607","06097150607",1.9,1.3,-0.71,0.46
"140US06097151301","06097151301",-1.33,1.18,0.28,-0.58
"140US06037920115","06037920115",1.12,1.51,0.37,1.12
"140US06037920329","06037920329",1.31,1.63,-0.23,0.98
"140US06037980013","06037980013",NA,NA,NA,NA
"140US06037980024","06037980024",2.69,2.31,0.13,-0.05
"140US06037191902","06037191902",0.89,0.81,2.87,0.68
"140US06065041102","06065041102",-3.73,2.85,-0.07,-1.8
"140US06065041704","06065041704",-6.9,3.27,-0.63,-1.4
"140US06077005307","06077005307",-2.46,1.7,-0.16,0.43
"140US06067008704","06067008704",0.47,3.15,-1.12,0.73
"140US06067009322","06067009322",-1.39,1.47,-1.38,0.84
"140US06073009706","06073009706",3.02,-0.31,1.04,-0.81
"140US06037431900","06037431900",-1.16,1.38,2.08,-1.72
"140US06037432602","06037432602",-2.72,2.15,0.5,-2.31
"140US06037434003","06037434003",-5.32,3.14,0.42,-3.07
"140US06055200602","06055200602",1.45,-0.17,1.17,-0.93
"140US06057000103","06057000103",2.57,-0.79,0.25,-0.45
"140US06059001503","06059001503",-0.53,1.41,-0.41,-0.14
"140US06059011403","06059011403",-2.25,1,0.41,-0.99
"140US06017030504","06017030504",0.97,-0.93,0.19,0.17
"140US06075035202","06075035202",-0.31,1.36,1.93,-0.86
"140US06101050402","06101050402",-0.2,0.81,-1.07,0.24
"140US06103000800","06103000800",-1.06,-0.47,-0.59,-0.98
"140US06065042730","06065042730",-3.22,1.56,-0.87,-1.79
"140US06085505800","06085505800",1.46,1.12,0.43,0.95
"140US06085506301","06085506301",0.45,0.73,2.08,0.17
"140US06075016900","06075016900",1.86,-0.29,3.5,0.82
"140US06037920013","06037920013",1.86,0.59,0.15,-0.49
"140US06079010201","06079010201",1.88,0.77,-0.15,0.22
"140US06079011400","06079011400",1.45,1.57,0.52,-1.57
"140US06113010508","06113010508",1.48,0.48,1.32,0.72
"140US06085507100","06085507100",1.81,1.15,1.27,1.7
"140US06085507702","06085507702",2.32,1.83,0.5,0.12
"140US06077004902","06077004902",-1.01,0.38,-0.16,-0.92
"140US06019003104","06019003104",-0.13,-0.61,0.34,0.16
"140US06019004505","06019004505",-3.53,-1.22,-0.83,1.67
"140US06019004902","06019004902",-2.65,0.7,-1.28,0.09
"140US06019005509","06019005509",-0.03,1.61,-0.23,0.51
"140US06037403405","06037403405",1.34,2.04,0.02,-0.49
"140US06037920326","06037920326",0.47,1.68,1.21,0.76
"140US06019005602","06019005602",-0.73,-0.5,0.08,-0.42
"140US06065042745","06065042745",0.74,-1.38,-0.67,-1.76
"140US06065043007","06065043007",0.62,1.85,-0.82,0.46
"140US06065043247","06065043247",0.38,1.74,-0.24,1.48
"140US06065043272","06065043272",1.96,-0.3,0.45,-0.15
"140US06075011000","06075011000",-0.24,0.61,5.13,-0.03
"140US06111007614","06111007614",1.04,1.17,0.5,0.33
"140US06037533402","06037533402",-7.8,4.19,0.4,-3.46
"140US06037293202","06037293202",-5.81,2.44,-0.31,-0.83
"140US06075012601","06075012601",2.73,0.9,4.12,1.07
"140US06037533804","06037533804",-6.4,2.69,0.01,-2.25
"140US06037535802","06037535802",-5.01,2.15,0.64,-2.95
"140US06037540101","06037540101",-4.86,3.3,0.19,-2.94
"140US06037541604","06037541604",-7.65,2.28,-0.62,-2
"140US06037542401","06037542401",-4.03,1.8,-0.41,-0.89
"140US06037543306","06037543306",-0.41,0.48,0.87,-0.89
"140US06065041906","06065041906",-2.81,1.86,-0.35,-1.11
"140US06065042013","06065042013",0.8,1.47,-0.6,0.96
"140US06073019208","06073019208",1.63,0.13,-0.01,-0.98
"140US06073021204","06073021204",2.49,-0.07,0.1,-0.75
"140US06075020900","06075020900",-3,0.66,3.79,-1.01
"140US06067003700","06067003700",-4.4,-0.41,0.73,0.92
"140US06067005002","06067005002",-3.69,-1.9,0.16,-0.29
"140US06077003802","06077003802",-2.25,2.1,-1.43,0.76
"140US06073019503","06073019503",-2.99,1.78,0.84,-1.09
"140US06073019903","06073019903",0.28,0.28,0.57,-0.68
"140US06073020020","06073020020",0.22,2.19,-0.94,-0.31
"140US06073020211","06073020211",-3.28,2,0.59,-1.33
"140US06073020403","06073020403",0.54,0.72,0.29,-0.43
"140US06075026402","06075026402",-0.98,1.7,1.37,-1.95
"140US06111005004","06111005004",-0.98,2.52,-0.23,1.02
"140US06111005907","06111005907",2.93,-1.56,1.98,-0.78
"140US06075060700","06075060700",0.76,0.81,4.66,1.13
"140US06075980600","06075980600",-1.76,-0.44,0.26,-0.54
"140US06077000900","06077000900",-3.55,0.24,-1.13,0.39
"140US06075022600","06075022600",2.57,2.08,4.71,0.71
"140US06075025702","06075025702",-3.79,2.91,1.04,-3.4
"140US06065045609","06065045609",-6.64,1.8,-0.36,-1.33
