HEROP_ID,FIPS,PcpPer100k,SpPer100k,TotPcp,TotSp
140US36005024502,36005024502,0.0,0.0,0.0,0
140US36005040502,36005040502,0.0,0.0,0.0,0
140US36029002502,36029002502,0.0,0.0,0.0,0
140US36081053800,36081053800,54.32,0.0,1.0,0
140US36061010100,36061010100,78.55,235.66,1.0,3
140US36067004302,36067004302,346.27,1471.65,24.0,102
140US36081026100,36081026100,0.0,15.05,0.0,1
140US36081045400,36081045400,88.75,88.75,4.0,4
140US36085014100,36085014100,0.0,0.0,0.0,0
140US36119001900,36119001900,0.0,0.0,0.0,0
140US36081079701,36081079701,88.14,88.14,6.0,6
140US36081115500,36081115500,0.0,132.74,0.0,3
140US36029004800,36029004800,0.0,0.0,0.0,0
140US36085002700,36085002700,197.53,543.21,4.0,11
140US36059304001,36059304001,0.0,0.0,0.0,0
140US36047030900,36047030900,0.0,0.0,0.0,0
140US36047043500,36047043500,40.72,0.0,2.0,0
140US36061000100,36061000100,,,0.0,0
140US36061025500,36061025500,542.23,3384.82,33.0,206
140US36047058800,36047058800,29.32,29.32,1.0,1
140US36061002500,36061002500,18.16,0.0,1.0,0
140US36047072600,36047072600,0.0,0.0,0.0,0
140US36021000600,36021000600,0.0,0.0,0.0,0
140US36023970600,36023970600,34.65,69.3,1.0,2
140US36005034200,36005034200,0.0,0.0,0.0,0
140US36091061303,36091061303,0.0,0.0,0.0,0
140US36091062100,36091062100,51.18,0.0,1.0,0
140US36045060300,36045060300,26.55,0.0,1.0,0
140US36085029104,36085029104,54.56,122.77,4.0,9
140US36081000600,36081000600,0.0,0.0,0.0,0
140US36087011505,36087011505,384.62,288.46,12.0,9
140US36091061302,36091061302,165.54,1083.52,11.0,72
140US36027050104,36027050104,90.02,345.09,6.0,23
140US36005002000,36005002000,10.63,21.26,1.0,2
140US36005003700,36005003700,0.0,0.0,0.0,0
140US36005007500,36005007500,0.0,0.0,0.0,0
140US36005011900,36005011900,53.99,35.99,3.0,2
140US36093033400,36093033400,729.44,2718.83,22.0,82
140US36101962200,36101962200,38.97,0.0,1.0,0
140US36103111802,36103111802,33.44,133.78,1.0,4
140US36103123900,36103123900,34.35,0.0,2.0,0
140US36001013100,36001013100,77.19,154.38,2.0,4
140US36001014202,36001014202,116.78,166.83,7.0,10
140US36005044902,36005044902,53.3,106.61,1.0,2
140US36005038301,36005038301,0.0,0.0,0.0,0
140US36001013902,36001013902,54.79,18.26,3.0,1
140US36005012701,36005012701,1200.87,436.68,22.0,8
140US36005014400,36005014400,0.0,0.0,0.0,0
140US36005026701,36005026701,70.8,118.01,3.0,5
140US36005016100,36005016100,0.0,0.0,0.0,0
140US36005022300,36005022300,0.0,19.69,0.0,1
140US36005026300,36005026300,133.0,149.63,8.0,9
140US36085006700,36085006700,2364.73,3527.05,59.0,88
140US36103146604,36103146604,69.25,69.25,3.0,3
140US36103146612,36103146612,0.0,19.72,0.0,1
140US36103158410,36103158410,0.0,0.0,0.0,0
140US36105952100,36105952100,0.0,38.87,0.0,1
140US36059413500,36059413500,25.22,12.61,2.0,1
140US36059414600,36059414600,0.0,26.82,0.0,1
140US36059521200,36059521200,648.46,648.46,19.0,19
140US36061002202,36061002202,0.0,0.0,0.0,0
140US36119007100,36119007100,147.73,574.52,9.0,35
140US36119014806,36119014806,30.08,90.25,2.0,6
140US36061005800,36061005800,198.81,397.61,7.0,14
140US36061008603,36061008603,69.56,162.3,3.0,7
140US36061014602,36061014602,26.46,105.82,2.0,8
140US36061017700,36061017700,106.15,212.29,10.0,20
140US36061022800,36061022800,17.33,51.98,1.0,3
140US36061026700,36061026700,0.0,0.0,0.0,0
140US36063021000,36063021000,0.0,137.5,0.0,4
140US36065020705,36065020705,102.3,358.06,2.0,7
140US36067001500,36067001500,0.0,0.0,0.0,0
140US36067004800,36067004800,0.0,0.0,0.0,0
140US36081056500,36081056500,0.0,0.0,0.0,0
140US36081066900,36081066900,483.09,301.93,8.0,5
140US36081026600,36081026600,59.45,0.0,1.0,0
140US36081032700,36081032700,0.0,0.0,0.0,0
140US36081041100,36081041100,0.0,0.0,0.0,0
140US36081045700,36081045700,65.4,65.4,2.0,2
140US36081051800,36081051800,0.0,0.0,0.0,0
140US36081086500,36081086500,0.0,159.38,0.0,7
140US36047088000,36047088000,107.53,35.84,3.0,1
140US36047101200,36047101200,0.0,0.0,0.0,0
140US36047105801,36047105801,34.67,0.0,2.0,0
140US36047115600,36047115600,26.08,0.0,1.0,0
140US36055002900,36055002900,609.9,634.3,25.0,26
140US36061014700,36061014700,0.0,29.85,0.0,1
140US36061016100,36061016100,80.59,225.66,5.0,14
140US36061019300,36061019300,0.0,20.49,0.0,2
140US36061022400,36061022400,39.16,39.16,3.0,3
140US36047034000,36047034000,45.25,135.75,1.0,3
140US36055012401,36055012401,255.92,31.99,8.0,1
140US36103146615,36103146615,0.0,0.0,0.0,0
140US36119004000,36119004000,16.02,32.05,1.0,2
140US36047003000,36047003000,61.16,0.0,1.0,0
140US36047007800,36047007800,0.0,0.0,0.0,0
140US36055005600,36055005600,0.0,0.0,0.0,0
140US36055011400,36055011400,43.97,10.99,4.0,1
140US36081157903,36081157903,46.32,23.16,2.0,1
140US36047000900,36047000900,913.75,735.46,41.0,33
140US36029009501,36029009501,18.54,74.14,1.0,4
140US36029010101,36029010101,22.27,89.07,1.0,4
140US36029011400,36029011400,0.0,0.0,0.0,0
140US36081037300,36081037300,0.0,0.0,0.0,0
140US36081040000,36081040000,0.0,0.0,0.0,0
140US36081045500,36081045500,26.81,13.41,4.0,2
140US36081049200,36081049200,0.0,19.05,0.0,1
140US36081053100,36081053100,0.0,29.33,0.0,1
140US36061009600,36061009600,7092.2,8510.64,10.0,12
140US36081091602,36081091602,,,0.0,0
140US36081099801,36081099801,311.56,346.18,27.0,30
140US36081121100,36081121100,,inf,0.0,2
140US36047054800,36047054800,48.88,97.75,1.0,2
140US36047055800,36047055800,0.0,83.4,0.0,2
140US36047057000,36047057000,457.93,543.79,16.0,19
140US36047067400,36047067400,0.0,50.71,0.0,1
140US36061001402,36061001402,0.0,0.0,0.0,0
140US36061004500,36061004500,98.52,394.09,1.0,4
140US36075021300,36075021300,0.0,0.0,0.0,0
140US36081004500,36081004500,86.81,115.74,3.0,4
140US36081012601,36081012601,0.0,34.38,0.0,1
140US36047006000,36047006000,687.62,1506.22,21.0,46
140US36047014500,36047014500,0.0,0.0,0.0,0
140US36047023100,36047023100,0.0,0.0,0.0,0
140US36047028900,36047028900,25.84,0.0,1.0,0
140US36047098800,36047098800,30.8,0.0,1.0,0
140US36029006602,36029006602,0.0,162.4,0.0,4
140US36047121400,36047121400,0.0,0.0,0.0,0
140US36061005600,36061005600,660.85,687.29,25.0,26
140US36081028500,36081028500,20.36,0.0,1.0,0
140US36119013600,36119013600,42.48,84.96,2.0,4
140US36119983000,36119983000,76.45,0.0,1.0,0
140US36103145901,36103145901,0.0,29.77,0.0,1
140US36103146203,36103146203,0.0,0.0,0.0,0
140US36027110004,36027110004,637.62,106.27,12.0,2
140US36027180001,36027180001,21.71,43.41,1.0,2
140US36029004402,36029004402,0.0,0.0,0.0,0
140US36067013600,36067013600,135.23,0.0,4.0,0
140US36067014900,36067014900,0.0,0.0,0.0,0
140US36081137700,36081137700,0.0,0.0,0.0,0
140US36085000900,36085000900,0.0,0.0,0.0,0
140US36085004700,36085004700,36.87,110.62,1.0,3
140US36029009006,36029009006,189.88,162.76,14.0,12
140US36047093600,36047093600,0.0,0.0,0.0,0
140US36047096400,36047096400,113.06,0.0,2.0,0
140US36047099600,36047099600,26.92,0.0,1.0,0
140US36081081400,36081081400,0.0,0.0,0.0,0
140US36081150701,36081150701,0.0,62.7,0.0,2
140US36103146102,36103146102,0.0,0.0,0.0,0
140US36059302400,36059302400,76.13,76.13,4.0,4
140US36103122705,36103122705,98.78,98.78,3.0,3
140US36103124500,36103124500,0.0,37.57,0.0,2
140US36081019200,36081019200,0.0,0.0,0.0,0
140US36081025302,36081025302,33.36,33.36,1.0,1
140US36081058000,36081058000,0.0,0.0,0.0,0
140US36081062200,36081062200,304.41,202.94,6.0,4
140US36081069000,36081069000,0.0,0.0,0.0,0
140US36047038200,36047038200,0.0,0.0,0.0,0
140US36015001000,36015001000,31.0,0.0,1.0,0
140US36047039300,36047039300,52.77,0.0,2.0,0
140US36047040300,36047040300,27.12,0.0,1.0,0
140US36047042200,36047042200,27.89,139.43,1.0,5
140US36047045600,36047045600,42.09,0.0,1.0,0
140US36047051700,36047051700,39.54,0.0,1.0,0
140US36059517102,36059517102,603.45,732.76,14.0,17
140US36059519602,36059519602,605.14,2067.57,12.0,41
140US36063020900,36063020900,81.93,0.0,2.0,0
140US36063024301,36063024301,0.0,0.0,0.0,0
140US36033950300,36033950300,18.2,0.0,1.0,0
140US36037950900,36037950900,0.0,130.43,0.0,3
140US36067012700,36067012700,0.0,0.0,0.0,0
140US36071000100,36071000100,182.37,395.14,6.0,13
140US36071011500,36071011500,0.0,0.0,0.0,0
140US36075021103,36075021103,0.0,0.0,0.0,0
140US36081001000,36081001000,70.92,23.64,3.0,1
140US36081005500,36081005500,116.28,0.0,1.0,0
140US36081010100,36081010100,40.63,0.0,1.0,0
140US36081014201,36081014201,0.0,0.0,0.0,0
140US36081071303,36081071303,55.9,130.43,3.0,7
140US36081071702,36081071702,26.3,262.95,1.0,10
140US36081075701,36081075701,155.67,214.05,8.0,11
140US36081098700,36081098700,42.35,42.35,1.0,1
140US36081129104,36081129104,91.6,206.09,4.0,9
140US36083040800,36083040800,0.0,0.0,0.0,0
140US36085000300,36085000300,50.84,152.52,1.0,3
140US36085014608,36085014608,25.99,0.0,1.0,0
140US36119002700,36119002700,0.0,0.0,0.0,0
140US36113070602,36113070602,0.0,0.0,0.0,0
140US36119000201,36119000201,24.45,12.22,2.0,1
140US36059404400,36059404400,153.64,115.23,8.0,6
140US36059406001,36059406001,40.72,81.45,2.0,4
140US36085017009,36085017009,21.75,0.0,1.0,0
140US36085027704,36085027704,87.82,0.0,4.0,0
140US36029014207,36029014207,18.0,90.01,1.0,5
140US36011040700,36011040700,0.0,0.0,0.0,0
140US36109000600,36109000600,174.28,154.92,9.0,8
140US36047052500,36047052500,28.98,0.0,1.0,0
140US36047014700,36047014700,0.0,0.0,0.0,0
140US36047018000,36047018000,0.0,0.0,0.0,0
140US36047020200,36047020200,0.0,0.0,0.0,0
140US36047024200,36047024200,139.28,69.64,4.0,2
140US36047025200,36047025200,40.64,0.0,2.0,0
140US36047026100,36047026100,0.0,0.0,0.0,0
140US36047030000,36047030000,0.0,0.0,0.0,0
140US36047024000,36047024000,175.36,197.28,8.0,9
140US36055014102,36055014102,26.55,185.87,1.0,7
140US36073040400,36073040400,30.64,306.37,1.0,10
140US36075020301,36075020301,286.67,238.89,6.0,5
140US36061012800,36061012800,739.05,4944.57,42.0,281
140US36065026300,36065026300,194.44,83.33,7.0,3
140US36067001702,36067001702,0.0,0.0,0.0,0
140US36067011012,36067011012,127.98,0.0,5.0,0
140US36047072000,36047072000,0.0,0.0,0.0,0
140US36047074400,36047074400,0.0,0.0,0.0,0
140US36047084600,36047084600,50.68,0.0,1.0,0
140US36093033300,36093033300,103.15,0.0,2.0,0
140US36103111202,36103111202,0.0,20.11,0.0,1
140US36103122602,36103122602,0.0,0.0,0.0,0
140US36047037402,36047037402,0.0,0.0,0.0,0
140US36059406900,36059406900,144.11,100.88,10.0,7
140US36059409500,36059409500,0.0,0.0,0.0,0
140US36103158009,36103158009,0.0,0.0,0.0,0
140US36103158608,36103158608,99.48,74.61,4.0,3
140US36103159512,36103159512,0.0,0.0,0.0,0
140US36079011200,36079011200,13.88,83.25,1.0,6
140US36119000401,36119000401,76.43,50.96,3.0,2
140US36119001000,36119001000,0.0,0.0,0.0,0
140US36081002200,36081002200,0.0,0.0,0.0,0
140US36081003600,36081003600,0.0,0.0,0.0,0
140US36081008100,36081008100,0.0,0.0,0.0,0
140US36081014202,36081014202,2059.99,3903.14,57.0,108
140US36081018102,36081018102,0.0,0.0,0.0,0
140US36119009500,36119009500,306.5,694.73,15.0,34
140US36081076902,36081076902,239.81,319.74,3.0,4
140US36081079300,36081079300,,,,
140US36069051400,36069051400,0.0,0.0,0.0,0
140US36085012804,36085012804,0.0,0.0,0.0,0
140US36059521302,36059521302,18.1,54.29,1.0,3
140US36047082400,36047082400,67.11,0.0,3.0,0
140US36061004400,36061004400,17.98,41.96,3.0,7
140US36047033900,36047033900,0.0,0.0,0.0,0
140US36107020100,36107020100,16.58,16.58,1.0,1
140US36107020300,36107020300,0.0,15.38,0.0,1
140US36107020402,36107020402,55.17,55.17,2.0,2
140US36107020600,36107020600,0.0,0.0,0.0,0
140US36091060502,36091060502,0.0,0.0,0.0,0
140US36091060702,36091060702,107.58,32.28,10.0,3
140US36091060901,36091060901,0.0,0.0,0.0,0
140US36091061500,36091061500,28.33,0.0,1.0,0
140US36047011400,36047011400,2178.6,5745.75,91.0,240
140US36047012801,36047012801,0.0,0.0,0.0,0
140US36047013200,36047013200,45.45,90.91,1.0,2
140US36047013400,36047013400,226.36,503.02,9.0,20
140US36081051200,36081051200,0.0,0.0,0.0,0
140US36081051500,36081051500,0.0,0.0,0.0,0
140US36115088000,36115088000,113.16,0.0,7.0,0
140US36103135201,36103135201,140.98,93.98,3.0,2
140US36103135301,36103135301,55.68,306.24,2.0,11
140US36065025400,36065025400,68.29,34.15,4.0,2
140US36065025600,36065025600,22.1,0.0,1.0,0
140US36091061701,36091061701,0.0,0.0,0.0,0
140US36103135403,36103135403,65.8,0.0,3.0,0
140US36103145701,36103145701,79.1,257.07,4.0,13
140US36043010900,36043010900,0.0,0.0,0.0,0
140US36115082002,36115082002,0.0,0.0,0.0,0
140US36081012301,36081012301,138.5,103.88,4.0,3
140US36081012400,36081012400,32.89,0.0,1.0,0
140US36081012500,36081012500,112.55,56.27,2.0,1
140US36081013000,36081013000,0.0,0.0,0.0,0
140US36081013200,36081013200,320.66,274.85,7.0,6
140US36081013800,36081013800,0.0,0.0,0.0,0
140US36081014300,36081014300,155.04,0.0,6.0,0
140US36081015200,36081015200,0.0,0.0,0.0,0
140US36081015500,36081015500,121.75,162.34,3.0,4
140US36081016800,36081016800,0.0,0.0,0.0,0
140US36081045000,36081045000,0.0,0.0,0.0,0
140US36081046400,36081046400,0.0,0.0,0.0,0
140US36081046700,36081046700,150.45,0.0,9.0,0
140US36081046900,36081046900,48.98,0.0,4.0,0
140US36081047200,36081047200,27.24,108.96,1.0,4
140US36081048400,36081048400,0.0,0.0,0.0,0
140US36081053000,36081053000,0.0,0.0,0.0,0
140US36081053200,36081053200,0.0,0.0,0.0,0
140US36081053900,36081053900,44.17,66.25,2.0,3
140US36081055200,36081055200,66.69,100.03,2.0,3
140US36081055700,36081055700,0.0,0.0,0.0,0
140US36081056200,36081056200,0.0,0.0,0.0,0
140US36113073500,36113073500,0.0,53.02,0.0,1
140US36081146700,36081146700,151.4,302.8,4.0,8
140US36081147900,36081147900,22.57,0.0,1.0,0
140US36081148300,36081148300,34.57,103.7,1.0,3
140US36081152901,36081152901,133.06,206.98,9.0,14
140US36081152902,36081152902,0.0,39.12,0.0,2
140US36067004301,36067004301,2879.08,16506.72,45.0,258
140US36067004400,36067004400,53.33,426.67,1.0,8
140US36067004600,36067004600,108.53,260.47,5.0,12
140US36067005000,36067005000,0.0,0.0,0.0,0
140US36067005100,36067005100,42.66,0.0,1.0,0
140US36045061800,36045061800,40.66,40.66,3.0,3
140US36081119100,36081119100,0.0,0.0,0.0,0
140US36081122300,36081122300,0.0,0.0,0.0,0
140US36081122702,36081122702,0.0,13.25,0.0,1
140US36081126700,36081126700,750.11,1714.53,35.0,80
140US36081133900,36081133900,304.18,532.32,4.0,7
140US36081138501,36081138501,0.0,0.0,0.0,0
140US36081140902,36081140902,0.0,33.88,0.0,1
140US36103170001,36103170001,34.58,51.87,2.0,3
140US36103180300,36103180300,0.0,0.0,0.0,0
140US36103190402,36103190402,0.0,77.64,0.0,2
140US36075020302,36075020302,0.0,0.0,0.0,0
140US36075020702,36075020702,0.0,0.0,0.0,0
140US36075021000,36075021000,0.0,0.0,0.0,0
140US36075021402,36075021402,0.0,0.0,0.0,0
140US36075021603,36075021603,26.12,52.23,1.0,2
140US36081144700,36081144700,67.64,67.64,2.0,2
140US36081145900,36081145900,0.0,0.0,0.0,0
140US36091061901,36091061901,10.61,0.0,1.0,0
140US36091062501,36091062501,0.0,40.74,0.0,2
140US36047043800,36047043800,0.0,0.0,0.0,0
140US36047044100,36047044100,39.26,19.63,2.0,1
140US36047045200,36047045200,37.62,37.62,1.0,1
140US36047046202,36047046202,0.0,0.0,0.0,0
140US36047047000,36047047000,110.78,0.0,3.0,0
140US36047047800,36047047800,0.0,0.0,0.0,0
140US36047048500,36047048500,0.0,0.0,0.0,0
140US36061026300,36061026300,94.87,21.08,9.0,2
140US36061026900,36061026900,99.2,22.04,9.0,2
140US36061027300,36061027300,14.14,28.29,1.0,2
140US36067010200,36067010200,71.2,124.6,4.0,7
140US36067011011,36067011011,432.15,1872.66,15.0,65
140US36067011022,36067011022,85.89,28.63,3.0,1
140US36067011202,36067011202,90.19,22.55,4.0,1
140US36103190503,36103190503,70.47,35.24,2.0,1
140US36103190706,36103190706,67.87,45.25,3.0,2
140US36017970200,36017970200,0.0,0.0,0.0,0
140US36059301400,36059301400,146.7,48.9,3.0,1
140US36059302102,36059302102,135.06,54.02,5.0,2
140US36059302502,36059302502,110.7,516.61,3.0,14
140US36059303000,36059303000,621.44,1191.09,36.0,69
140US36059303400,36059303400,77.64,77.64,2.0,2
140US36067011500,36067011500,16.23,0.0,1.0,0
140US36067011700,36067011700,27.66,55.33,1.0,2
140US36067012000,36067012000,86.79,17.36,5.0,1
140US36009960200,36009960200,0.0,0.0,0.0,0
140US36047027500,36047027500,0.0,0.0,0.0,0
140US36047027700,36047027700,21.12,21.12,1.0,1
140US36061008900,36061008900,0.0,18.58,0.0,1
140US36061009300,36061009300,21.6,86.39,2.0,8
140US36061009800,36061009800,13.89,83.33,1.0,6
140US36061010602,36061010602,87.68,920.65,4.0,42
140US36061011201,36061011201,485.44,1820.39,4.0,15
140US36061011600,36061011600,3152.21,24737.32,105.0,824
140US36061012100,36061012100,12.63,12.63,1.0,1
140US36061013000,36061013000,259.67,2336.99,9.0,81
140US36061013500,36061013500,12.12,84.81,1.0,7
140US36061013700,36061013700,233.68,887.99,15.0,57
140US36059303700,36059303700,56.76,99.33,4.0,7
140US36059303900,36059303900,0.0,23.61,0.0,1
140US36059404700,36059404700,0.0,0.0,0.0,0
140US36047036002,36047036002,23.04,46.07,1.0,2
140US36047035601,36047035601,0.0,0.0,0.0,0
140US36047094401,36047094401,0.0,0.0,0.0,0
140US36065980100,36065980100,inf,inf,3.0,4
140US36067000400,36067000400,0.0,0.0,0.0,0
140US36067000900,36067000900,0.0,0.0,0.0,0
140US36067002101,36067002101,0.0,0.0,0.0,0
140US36067003000,36067003000,0.0,0.0,0.0,0
140US36067003400,36067003400,1600.56,4523.31,23.0,65
140US36067003601,36067003601,0.0,40.0,0.0,1
140US36067003602,36067003602,85.84,85.84,2.0,2
140US36067003800,36067003800,0.0,0.0,0.0,0
140US36019102000,36019102000,0.0,0.0,0.0,0
140US36021000300,36021000300,126.94,25.39,5.0,1
140US36021001200,36021001200,0.0,59.19,0.0,2
140US36059406300,36059406300,27.96,167.79,1.0,6
140US36047038600,36047038600,57.18,0.0,2.0,0
140US36047038900,36047038900,33.4,0.0,1.0,0
140US36047039900,36047039900,0.0,0.0,0.0,0
140US36057072200,36057072200,0.0,0.0,0.0,0
140US36047025800,36047025800,22.29,22.29,1.0,1
140US36047026500,36047026500,0.0,0.0,0.0,0
140US36047027000,36047027000,46.34,46.34,1.0,1
140US36047027200,36047027200,0.0,26.75,0.0,1
140US36047036600,36047036600,85.2,170.39,4.0,8
140US36061017200,36061017200,34.58,0.0,2.0,0
140US36061017900,36061017900,56.09,123.39,5.0,11
140US36061018200,36061018200,12.01,0.0,1.0,0
140US36061019200,36061019200,124.29,24.86,5.0,1
140US36061019701,36061019701,583.66,194.55,3.0,1
140US36061020300,36061020300,146.07,87.64,5.0,3
140US36061020901,36061020901,455.84,170.94,16.0,6
140US36061021703,36061021703,0.0,0.0,0.0,0
140US36061021900,36061021900,16.08,0.0,1.0,0
140US36061023100,36061023100,57.96,115.93,4.0,8
140US36061023300,36061023300,142.57,14.26,10.0,1
140US36047006500,36047006500,0.0,17.12,0.0,1
140US36047006800,36047006800,0.0,162.21,0.0,8
140US36047006900,36047006900,27.97,0.0,1.0,0
140US36047007500,36047007500,20.3,0.0,1.0,0
140US36047007700,36047007700,19.33,0.0,1.0,0
140US36047009400,36047009400,38.07,19.04,2.0,1
140US36047010000,36047010000,32.37,0.0,2.0,0
140US36047010800,36047010800,26.35,158.1,1.0,6
140US36047040200,36047040200,70.0,70.0,2.0,2
140US36047040900,36047040900,0.0,0.0,0.0,0
140US36047041800,36047041800,76.28,152.56,2.0,4
140US36047042300,36047042300,23.69,23.69,1.0,1
140US36047042600,36047042600,23.35,70.06,1.0,3
140US36047042800,36047042800,51.56,77.34,2.0,3
140US36047022600,36047022600,147.06,49.02,3.0,1
140US36047023600,36047023600,50.0,33.33,3.0,2
140US36047024100,36047024100,73.88,36.94,2.0,1
140US36047024600,36047024600,0.0,0.0,0.0,0
140US36045060100,36045060100,48.57,48.57,2.0,2
140US36015010300,36015010300,130.06,234.1,10.0,18
140US36015010700,36015010700,66.89,66.89,5.0,5
140US36047017700,36047017700,,,0.0,0
140US36055980000,36055980000,,,0.0,0
140US36055980100,36055980100,0.0,0.0,0.0,0
140US36057070400,36057070400,516.0,825.59,10.0,16
140US36057070600,36057070600,0.0,0.0,0.0,0
140US36057070800,36057070800,0.0,0.0,0.0,0
140US36047025600,36047025600,33.24,0.0,1.0,0
140US36047073800,36047073800,0.0,23.79,0.0,1
140US36047075800,36047075800,61.24,0.0,1.0,0
140US36047076200,36047076200,86.0,86.0,4.0,4
140US36047077400,36047077400,110.5,55.25,4.0,2
140US36065024000,36065024000,88.01,22.0,4.0,1
140US36065024200,36065024200,66.5,0.0,3.0,0
140US36065024302,36065024302,0.0,0.0,0.0,0
140US36065025100,36065025100,577.7,693.24,10.0,12
140US36047032600,36047032600,119.89,53.28,9.0,4
140US36047032800,36047032800,77.13,38.57,2.0,1
140US36047034500,36047034500,64.83,0.0,2.0,0
140US36047034800,36047034800,70.95,35.47,2.0,1
140US36047001100,36047001100,294.33,588.67,4.0,8
140US36047002100,36047002100,136.11,77.78,7.0,4
140US36047003100,36047003100,131.88,98.91,4.0,3
140US36047004400,36047004400,39.82,79.65,1.0,2
140US36047004700,36047004700,0.0,0.0,0.0,0
140US36071015100,36071015100,15.3,153.0,1.0,10
140US36059405700,36059405700,20.54,61.63,1.0,3
140US36059416900,36059416900,124.29,99.43,5.0,4
140US36059517400,36059517400,19.8,118.79,1.0,6
140US36087011601,36087011601,268.26,387.48,9.0,13
140US36087011602,36087011602,88.23,441.15,5.0,25
140US36087011700,36087011700,32.14,0.0,1.0,0
140US36087012202,36087012202,15.69,15.69,1.0,1
